,acc_mean,acc_std,spec_mean,spec_std,sens_mean,sens_std,f1_score_mean,f1_score_std,auc_mean,auc_std
20,0.8227044491089434,0.03730068291236446,0.8116340560549974,0.04498337623902202,0.8470443349753694,0.052834665290797445,0.7505296688023518,0.046265723690695884,0.9067177816621642,0.025226903652526705
21,0.8093578082342127,0.03471606875703279,0.7840560549973559,0.03796256102515433,0.8649014778325123,0.05670924856296705,0.7401385171239161,0.04378179809621384,0.9020380763950577,0.029679389831409202
22,0.8203706904830501,0.03869518740879935,0.803358011634056,0.0481115057821372,0.8573891625615764,0.050860130689817734,0.7505168156237543,0.04906681630072254,0.912405274661151,0.01833685684966673
23,0.8227929373996791,0.04517886765365921,0.8086197778952935,0.04864357418137201,0.8536945812807882,0.06499103476048086,0.7518966693940635,0.05952380848778831,0.9118950473203377,0.031980088894099985
24,0.8205465695353336,0.04786431918404591,0.8020624008461132,0.05587563473582161,0.8613300492610836,0.07537951895244814,0.7513289478696843,0.062100479850182716,0.9053730335293183,0.036747961828162076
25,0.817161103565598,0.03409833466707373,0.7955050237969328,0.04892037654580178,0.8646551724137931,0.07299632070034968,0.7479505529599362,0.04366396021574848,0.9104610769707691,0.03159355019844416
26,0.8237162338285934,0.029909113780832965,0.8083289264939184,0.02958643286918636,0.8576354679802956,0.06187660786742723,0.7528070660680506,0.041912738610205925,0.9073182732309905,0.028713388548366126
27,0.816088268784898,0.028040240569312338,0.7987308302485457,0.053701452186230236,0.8541871921182267,0.07711011957205052,0.7441872156381815,0.034133906525303306,0.9106222630922206,0.022883715607799233
28,0.8214565584228506,0.046700353763015234,0.8081438392384982,0.062847089966805,0.8507389162561576,0.05162375903854752,0.7513379736068218,0.05412602528319918,0.907919937062518,0.027978114994460904
29,0.8183729129796546,0.05191711399771792,0.8052353252247487,0.06896339356997296,0.8474137931034482,0.07996101615742847,0.7467111666176047,0.06471384452723106,0.9061334738311888,0.03614947577547116
